provider,category,uuid,dimension_a,dimension_b,price,weight,material,finishing,palette,main_color,main_color_frequency,img_info_percentage
wayfair,ceramic tile,85337a79-d328-40b1-8f58-aa9f282d88f4,22.01,22.54,29.17,0.08,porcelain,matt,"[array([69.  , 70.  , 64.  ,  0.22]), array([1.00e+02, 1.01e+02, 9.60e+01, 8.00e-02]), array([1.50e+02, 1.50e+02, 1.45e+02, 3.00e-02]), array([1.85e+02, 1.85e+02, 1.80e+02, 5.00e-02]), array([229.  , 227.  , 223.  ,   0.62])]",[229. 227. 223.],0.62,0.998
wayfair,ceramic tile,700ce1e9-f1ce-4d16-83ae-cd94087e45f8,33.25,7.47,42.92,0.46,wood,matt,"[array([1.68e+02, 1.63e+02, 1.42e+02, 4.00e-02]), array([1.95e+02, 1.92e+02, 1.73e+02, 9.00e-02]), array([2.14e+02, 2.13e+02, 1.99e+02, 1.80e-01]), array([228.  , 227.  , 216.  ,   0.23]), array([240.  , 240.  , 234.  ,   0.47])]",[240. 240. 234.],0.47,0.998
wayfair,ceramic tile,b77868f4-ab76-4376-b21b-afc4cca2c70b,29.29,32.22,30.98,0.76,marble,gloss,"[array([8.8e+01, 6.7e+01, 5.2e+01, 8.0e-02]), array([1.28e+02, 1.15e+02, 1.02e+02, 8.00e-02]), array([1.57e+02, 1.49e+02, 1.38e+02, 1.00e-01]), array([2.01e+02, 2.00e+02, 1.92e+02, 9.00e-02]), array([221.  , 221.  , 216.  ,   0.65])]",[221. 221. 216.],0.65,0.997
wayfair,ceramic tile,33b995f2-ec99-4862-8e12-92459abdab4e,31.25,33.99,33.56,1.82,quartz,gloss,"[array([67.  , 85.  , 95.  ,  0.32]), array([105.  , 115.  , 119.  ,   0.13]), array([163.  , 154.  , 132.  ,   0.24]), array([191.  , 194.  , 195.  ,   0.29]), array([2.47e+02, 2.47e+02, 2.47e+02, 2.00e-02])]",[67. 85. 95.],0.32,0.998
wayfair,ceramic tile,83d79e6e-fc8b-471d-b292-1c3dd5b1dfb9,22.14,26.88,42.53,0.79,glass,gloss,"[array([1.04e+02, 8.60e+01, 8.20e+01, 5.00e-02]), array([198.  , 138.  , 102.  ,   0.46]), array([1.58e+02, 1.62e+02, 1.70e+02, 7.00e-02]), array([212.  , 163.  , 131.  ,   0.23]), array([2.20e+02, 2.20e+02, 2.16e+02, 1.90e-01])]",[198. 138. 102.],0.46,0.997
wayfair,ceramic tile,bfb3deb7-22ac-444a-b2d6-a563784840dc,35.37,24.75,29.71,0.79,quartz,gloss,"[array([15.  , 16.  , 15.  ,  0.62]), array([52.  , 53.  , 50.  ,  0.08]), array([1.04e+02, 1.03e+02, 9.90e+01, 6.00e-02]), array([139.  , 138.  , 134.  ,   0.15]), array([1.66e+02, 1.65e+02, 1.61e+02, 8.00e-02])]",[15. 16. 15.],0.62,0.998
wayfair,ceramic tile,d15527a5-0400-4e50-af82-3990f8dea2ac,36.29,10.34,19.9,0.93,marble,matt,"[array([7.4e+01, 7.6e+01, 6.6e+01, 2.0e-02]), array([1.32e+02, 1.34e+02, 1.23e+02, 2.00e-02]), array([1.95e+02, 1.96e+02, 1.86e+02, 4.00e-02]), array([229.  , 231.  , 222.  ,   0.63]), array([243.  , 244.  , 236.  ,   0.29])]",[229. 231. 222.],0.63,0.997
wayfair,ceramic tile,1ca00aa2-1e94-41f3-872f-d36fd62394ec,12.49,27.27,31.18,0.59,stone,gloss,"[array([90.  , 87.  , 78.  ,  0.24]), array([118.  , 116.  , 108.  ,   0.25]), array([150.  , 148.  , 140.  ,   0.17]), array([190.  , 188.  , 181.  ,   0.32]), array([2.43e+02, 2.42e+02, 2.41e+02, 2.00e-02])]",[190. 188. 181.],0.32,0.998
wayfair,ceramic tile,0d44708d-0976-4198-94fa-acb042453d6a,33.52,36.13,19.59,0.84,glass,matt,"[array([46.  , 46.  , 48.  ,  0.14]), array([84.  , 85.  , 86.  ,  0.19]), array([120.  , 122.  , 123.  ,   0.26]), array([166.  , 165.  , 160.  ,   0.25]), array([2.07e+02, 1.99e+02, 1.85e+02, 1.60e-01])]",[120. 122. 123.],0.26,0.998
wayfair,ceramic tile,1abe3279-b1d3-474e-b677-d0b34b35656a,35.61,17.62,44.73,0.58,glass,matt,"[array([89. , 88. , 71. ,  0.3]), array([1.19e+02, 1.18e+02, 1.02e+02, 9.00e-02]), array([163.  , 157.  , 142.  ,   0.24]), array([204.  , 203.  , 190.  ,   0.36]), array([2.38e+02, 2.37e+02, 2.32e+02, 2.00e-02])]",[204. 203. 190.],0.36,0.998
wayfair,ceramic tile,d197f918-02f2-47a5-b835-9359e2032701,23.81,34.8,31.09,0.7,stone,matt,"[array([1.68e+02, 1.70e+02, 1.59e+02, 1.30e-01]), array([1.98e+02, 1.75e+02, 1.43e+02, 1.20e-01]), array([186.  , 189.  , 179.  ,   0.31]), array([206.  , 207.  , 195.  ,   0.26]), array([2.28e+02, 2.28e+02, 2.14e+02, 1.90e-01])]",[186. 189. 179.],0.31,0.997
wayfair,ceramic tile,6c1c5035-2833-413a-8c81-96a5ae09befe,11.09,36.04,16.8,0.17,quartz,gloss,"[array([1.92e+02, 1.92e+02, 1.86e+02, 4.00e-02]), array([2.11e+02, 2.11e+02, 2.05e+02, 9.00e-02]), array([223.  , 222.  , 217.  ,   0.37]), array([229.  , 228.  , 223.  ,   0.41]), array([2.42e+02, 2.41e+02, 2.34e+02, 9.00e-02])]",[229. 228. 223.],0.41,0.998
wayfair,ceramic tile,291489de-00b5-4b23-85a1-1771254cd3f1,29.91,14.85,23.05,0.91,terracotta,gloss,"[array([61.  , 85.  , 81.  ,  0.09]), array([ 99.  , 128.  , 125.  ,   0.22]), array([136.  , 160.  , 154.  ,   0.29]), array([165.  , 191.  , 192.  ,   0.21]), array([2.31e+02, 2.29e+02, 2.26e+02, 1.80e-01])]",[136. 160. 154.],0.29,0.998
wayfair,ceramic tile,cf28666e-3837-492f-9224-483890c124ce,11.66,25.43,37.51,1.15,ceramic,gloss,"[array([57. , 56. , 53. ,  0.2]), array([91.  , 88.  , 84.  ,  0.28]), array([127. , 124. , 119. ,   0.2]), array([1.73e+02, 1.69e+02, 1.65e+02, 1.50e-01]), array([2.13e+02, 2.12e+02, 2.08e+02, 1.70e-01])]",[91. 88. 84.],0.28,0.998
wayfair,ceramic tile,b8736c3f-f8d8-44f0-a412-b6d441b1042e,16.62,38.12,37.55,0.43,terracotta,matt,"[array([64.  , 70.  , 63.  ,  0.26]), array([9.50e+01, 1.02e+02, 9.70e+01, 1.00e-01]), array([1.70e+02, 1.73e+02, 1.68e+02, 1.70e-01]), array([207.  , 209.  , 207.  ,   0.37]), array([2.38e+02, 2.41e+02, 2.40e+02, 1.10e-01])]",[207. 209. 207.],0.37,0.998
wayfair,ceramic tile,34c0fbaa-da3d-4d86-afc2-c7e1b80d8023,12.17,11.17,40.43,0.37,granite,matt,"[array([60.  , 42.  , 29.  ,  0.13]), array([91.  , 71.  , 47.  ,  0.42]), array([114. ,  91. ,  64. ,   0.3]), array([1.52e+02, 1.38e+02, 1.27e+02, 1.10e-01]), array([1.92e+02, 1.81e+02, 1.69e+02, 4.00e-02])]",[91. 71. 47.],0.42,0.997
wayfair,ceramic tile,e7ccab6f-188e-4282-bc57-134617ceab7f,9.25,9.16,16.5,0.33,terracotta,gloss,"[array([15.  , 40.  , 95.  ,  0.25]), array([ 29.  ,  56.  , 113.  ,   0.38]), array([ 44.  ,  72.  , 126.  ,   0.34]), array([1.17e+02, 1.31e+02, 1.60e+02, 3.00e-02]), array([2.05e+02, 2.12e+02, 2.21e+02, 1.00e-02])]",[ 29.  56. 113.],0.38,0.998
wayfair,ceramic tile,3cfcee13-556a-4c47-86ab-bf4016d9233c,33.4,42.2,28.03,0.81,porcelain,matt,"[array([96.  , 84.  , 68.  ,  0.19]), array([105.  ,  92.  ,  75.  ,   0.34]), array([112.  ,  98.  ,  81.  ,   0.32]), array([121.  , 107.  ,  90.  ,   0.14]), array([2.25e+02, 2.23e+02, 2.17e+02, 1.00e-02])]",[105.  92.  75.],0.34,0.996
wayfair,ceramic tile,e8c9801f-ed1d-44d1-8a2a-0c4ac78ba411,31.98,15.56,35.09,0.44,ceramic,gloss,"[array([49.  , 56.  , 62.  ,  0.13]), array([ 99.  , 107.  , 105.  ,   0.19]), array([129.  , 136.  , 130.  ,   0.24]), array([161.  , 164.  , 154.  ,   0.28]), array([1.95e+02, 2.09e+02, 2.18e+02, 1.60e-01])]",[161. 164. 154.],0.28,0.998
wayfair,ceramic tile,f0cb9a91-7b1a-4c38-8031-471f85ade6f6,36.62,23.99,28.68,0.84,stone,gloss,"[array([1.27e+02, 1.34e+02, 1.24e+02, 1.10e-01]), array([1.63e+02, 1.69e+02, 1.62e+02, 1.50e-01]), array([187.  , 193.  , 187.  ,   0.28]), array([204.  , 209.  , 203.  ,   0.31]), array([2.28e+02, 2.33e+02, 2.29e+02, 1.60e-01])]",[204. 209. 203.],0.31,0.998
wayfair,ceramic tile,ec499494-0577-4944-8567-137465cf1d80,31.25,18.37,10.62,0.18,terracotta,matt,"[array([60.  , 41.  , 30.  ,  0.18]), array([89.  , 64.  , 51.  ,  0.45]), array([118.  ,  94.  ,  78.  ,   0.15]), array([1.60e+02, 1.44e+02, 1.37e+02, 1.00e-01]), array([1.91e+02, 1.80e+02, 1.75e+02, 1.10e-01])]",[89. 64. 51.],0.45,0.998
wayfair,ceramic tile,3a44f0af-cc9c-4436-a0f5-f242c156fa20,24.32,12.92,12.62,0.5,porcelain,matt,"[array([98.  , 94.  , 86.  ,  0.13]), array([1.26e+02, 1.23e+02, 1.13e+02, 1.20e-01]), array([157.  , 153.  , 140.  ,   0.22]), array([178.  , 174.  , 162.  ,   0.28]), array([206.  , 203.  , 192.  ,   0.25])]",[178. 174. 162.],0.28,0.998
wayfair,ceramic tile,562a9be2-91f7-4991-94ed-cdbc8fea9419,19.64,37.13,53.07,1.09,porcelain,gloss,"[array([61. , 66. , 61. ,  0.1]), array([86.  , 94.  , 90.  ,  0.27]), array([136.  , 141.  , 136.  ,   0.26]), array([184. , 184. , 174. ,   0.2]), array([2.11e+02, 2.12e+02, 2.05e+02, 1.70e-01])]",[86. 94. 90.],0.27,0.998
wayfair,ceramic tile,ddc105dd-43e0-4bc7-a1bd-962c7da0bdc0,18.13,29.35,6.93,0.81,glass,gloss,"[array([64.  , 57.  , 55.  ,  0.18]), array([98.  , 95.  , 96.  ,  0.13]), array([141.  , 143.  , 148.  ,   0.21]), array([176.  , 176.  , 178.  ,   0.18]), array([212. , 209. , 207. ,   0.3])]",[212. 209. 207.],0.3,0.997
wayfair,ceramic tile,d034099a-66ce-4752-b1a8-d5a6efde551e,25.6,17.89,24.9,0.85,limestone,matt,"[array([54.  , 51.  , 48.  ,  0.25]), array([79.  , 74.  , 70.  ,  0.41]), array([111.  , 106.  ,  99.  ,   0.22]), array([1.54e+02, 1.50e+02, 1.44e+02, 1.10e-01]), array([2.37e+02, 2.36e+02, 2.34e+02, 1.00e-02])]",[79. 74. 70.],0.41,0.997
wayfair,ceramic tile,df2307b9-5d18-4d85-b871-9fd09e2ef80f,31.01,12.46,59.22,1.16,terracotta,matt,"[array([1.90e+02, 1.78e+02, 1.56e+02, 1.00e-01]), array([202.  , 191.  , 170.  ,   0.24]), array([211.  , 201.  , 181.  ,   0.28]), array([220.  , 210.  , 192.  ,   0.24]), array([2.30e+02, 2.21e+02, 2.06e+02, 1.40e-01])]",[211. 201. 181.],0.28,0.996
wayfair,ceramic tile,aaa71372-903b-409c-9521-35f8dad17cb1,27.09,10.96,47.99,0.08,ceramic,matt,"[array([1.50e+02, 1.45e+02, 1.41e+02, 5.00e-02]), array([1.94e+02, 1.91e+02, 1.85e+02, 6.00e-02]), array([215.  , 215.  , 214.  ,   0.44]), array([218.  , 218.  , 217.  ,   0.44]), array([2.51e+02, 2.51e+02, 2.50e+02, 1.00e-02])]",[215. 215. 214.],0.44,0.996
wayfair,ceramic tile,b808e952-aa71-494d-8d62-b694a51a1d8a,25.57,24.2,42.16,0.64,marble,matt,"[array([7.8e+01, 8.0e+01, 6.9e+01, 2.0e-02]), array([1.36e+02, 1.38e+02, 1.26e+02, 2.00e-02]), array([1.96e+02, 1.98e+02, 1.88e+02, 4.00e-02]), array([230.  , 232.  , 222.  ,   0.68]), array([2.46e+02, 2.47e+02, 2.39e+02, 2.30e-01])]",[230. 232. 222.],0.68,0.996
wayfair,ceramic tile,e61cd250-2d27-4d29-8e13-2902ce53c4b5,37.94,30.38,39.83,0.36,quartz,matt,"[array([6.3e+01, 7.2e+01, 7.2e+01, 4.0e-02]), array([1.26e+02, 1.16e+02, 1.00e+02, 1.10e-01]), array([160.  , 155.  , 143.  ,   0.26]), array([191.  , 185.  , 171.  ,   0.34]), array([217.  , 213.  , 204.  ,   0.25])]",[191. 185. 171.],0.34,0.998
wayfair,ceramic tile,7678902b-b4c9-4ff0-a354-070ed719b5e4,38.53,31.52,31.78,0.89,quartz,gloss,"[array([1.32e+02, 8.00e+01, 5.90e+01, 2.00e-02]), array([ 94.  , 112.  , 131.  ,   0.23]), array([134.  , 142.  , 153.  ,   0.23]), array([1.72e+02, 1.73e+02, 1.77e+02, 1.70e-01]), array([211.  , 209.  , 208.  ,   0.36])]",[211. 209. 208.],0.36,0.998
wayfair,ceramic tile,38299ee7-a41e-436d-81d5-689352777714,27.91,12.11,38.95,0.84,granite,gloss,"[array([1.86e+02, 1.86e+02, 1.84e+02, 8.00e-02]), array([199.  , 199.  , 197.  ,   0.23]), array([208.  , 208.  , 207.  ,   0.36]), array([217.  , 217.  , 215.  ,   0.31]), array([2.50e+02, 2.50e+02, 2.49e+02, 2.00e-02])]",[208. 208. 207.],0.36,0.996
wayfair,ceramic tile,a4b92f2d-823c-420e-bb3b-753e1cf531bf,20.36,35.74,38.41,0.61,limestone,matt,"[array([ 69.  , 111.  , 144.  ,   0.21]), array([118.  , 125.  , 123.  ,   0.22]), array([ 97.  , 141.  , 168.  ,   0.29]), array([141.  , 157.  , 166.  ,   0.24]), array([2.08e+02, 2.15e+02, 2.17e+02, 4.00e-02])]",[ 97. 141. 168.],0.29,0.998
wayfair,ceramic tile,24e131c3-299e-470a-b5dc-ff210b32022d,13.27,20.54,31.13,1.49,wood,gloss,"[array([8.5e+01, 7.0e+01, 5.9e+01, 7.0e-02]), array([1.38e+02, 1.39e+02, 1.39e+02, 1.10e-01]), array([171.  , 175.  , 176.  ,   0.22]), array([195. , 200. , 200. ,   0.3]), array([223.  , 223.  , 221.  ,   0.31])]",[223. 223. 221.],0.31,0.997
wayfair,ceramic tile,26a8f892-9b67-45fb-b906-04bc1e230da5,10.08,11.45,35.83,1.15,terracotta,gloss,"[array([149.  , 140.  , 132.  ,   0.19]), array([161.  , 152.  , 144.  ,   0.33]), array([172.  , 163.  , 154.  ,   0.32]), array([1.83e+02, 1.74e+02, 1.66e+02, 1.50e-01]), array([2.46e+02, 2.44e+02, 2.41e+02, 2.00e-02])]",[161. 152. 144.],0.33,0.996
wayfair,ceramic tile,d12441be-e7e0-49c6-9e97-882ce2113d49,14.18,14.61,42.57,0.62,marble,gloss,"[array([56.  , 56.  , 51.  ,  0.34]), array([84.  , 83.  , 76.  ,  0.22]), array([123.  , 121.  , 113.  ,   0.14]), array([1.66e+02, 1.65e+02, 1.56e+02, 1.00e-01]), array([2.11e+02, 2.11e+02, 2.08e+02, 2.00e-01])]",[56. 56. 51.],0.34,0.998
wayfair,ceramic tile,e73171b3-fab8-4126-b8bb-b1ac88103c1f,18.18,27.74,22.77,0.9,ceramic,matt,"[array([1.00e+02, 1.08e+02, 1.16e+02, 7.00e-02]), array([1.41e+02, 1.47e+02, 1.55e+02, 5.00e-02]), array([1.86e+02, 1.92e+02, 1.96e+02, 5.00e-02]), array([231.  , 232.  , 227.  ,   0.43]), array([244. , 245. , 242. ,   0.4])]",[231. 232. 227.],0.43,0.998
wayfair,ceramic tile,9b996d90-c1d4-4b68-b989-c5570411bff3,23.97,17.32,38.22,1.18,granite,gloss,"[array([48.  , 52.  , 54.  ,  0.25]), array([83.  , 82.  , 78.  ,  0.22]), array([104.  , 115.  , 118.  ,   0.18]), array([1.62e+02, 1.53e+02, 1.39e+02, 1.40e-01]), array([2.13e+02, 2.11e+02, 2.07e+02, 2.10e-01])]",[48. 52. 54.],0.25,0.998
wayfair,ceramic tile,197ed757-1be1-4979-b604-041540b4bec8,31.8,33.79,35.48,0.54,ceramic,matt,"[array([66.  , 43.  , 31.  ,  0.09]), array([149.  ,  91.  ,  55.  ,   0.23]), array([165. , 144. , 114. ,   0.2]), array([199.  , 189.  , 163.  ,   0.33]), array([2.13e+02, 2.21e+02, 2.12e+02, 1.40e-01])]",[199. 189. 163.],0.33,0.998
wayfair,ceramic tile,3bfb5a1b-1cf1-4d49-b2e0-946a3f08363f,6.09,34.21,52.83,0.38,granite,matt,"[array([1.94e+02, 1.87e+02, 1.75e+02, 6.00e-02]), array([2.05e+02, 1.98e+02, 1.86e+02, 1.50e-01]), array([212.  , 206.  , 194.  ,   0.25]), array([218.  , 212.  , 200.  ,   0.33]), array([2.24e+02, 2.18e+02, 2.08e+02, 2.10e-01])]",[218. 212. 200.],0.33,0.998
wayfair,ceramic tile,8a34856c-163b-45ef-89c1-a98fc36a312f,23.86,27.25,26.56,0.35,marble,gloss,"[array([46.  , 46.  , 48.  ,  0.14]), array([83.  , 85.  , 85.  ,  0.19]), array([120.  , 122.  , 123.  ,   0.26]), array([166.  , 165.  , 160.  ,   0.25]), array([2.07e+02, 1.99e+02, 1.85e+02, 1.60e-01])]",[120. 122. 123.],0.26,0.998
wayfair,ceramic tile,3a877b6e-ea7c-43b1-b934-54528c8054e4,35.14,12.82,32.98,1.13,limestone,matt,"[array([53.  , 56.  , 59.  ,  0.24]), array([108.  , 111.  , 114.  ,   0.16]), array([1.46e+02, 1.45e+02, 1.44e+02, 1.30e-01]), array([1.97e+02, 1.96e+02, 1.92e+02, 1.70e-01]), array([229.  , 227.  , 219.  ,   0.31])]",[229. 227. 219.],0.31,0.996
wayfair,ceramic tile,b4486f7a-8a5d-4147-9aae-3a6d0c59fd0d,30.78,25.63,30.17,0.63,granite,gloss,"[array([88. , 91. , 89. ,  0.1]), array([127.  , 130.  , 128.  ,   0.24]), array([154.  , 159.  , 155.  ,   0.29]), array([197.  , 178.  , 151.  ,   0.29]), array([1.93e+02, 1.94e+02, 1.89e+02, 8.00e-02])]",[154. 159. 155.],0.29,0.998
wayfair,ceramic tile,49d980f9-5b05-4801-a965-f1fd53bc6e52,13.11,31.44,48.08,1.18,glass,matt,"[array([1.70e+02, 1.66e+02, 1.61e+02, 8.00e-02]), array([187.  , 184.  , 177.  ,   0.26]), array([199. , 195. , 188. ,   0.4]), array([209.  , 206.  , 198.  ,   0.24]), array([2.37e+02, 2.36e+02, 2.32e+02, 1.00e-02])]",[199. 195. 188.],0.4,0.995
wayfair,ceramic tile,c010b9f8-d6b1-4950-89de-50828ac923dd,30.98,33.64,23.32,1.41,glass,matt,"[array([42.  , 46.  , 46.  ,  0.07]), array([112.  ,  98.  ,  86.  ,   0.14]), array([148.  , 122.  , 103.  ,   0.36]), array([171.  , 145.  , 123.  ,   0.31]), array([2.02e+02, 1.76e+02, 1.52e+02, 1.10e-01])]",[148. 122. 103.],0.36,0.998
wayfair,ceramic tile,d79bf9ab-1257-491f-80f4-2db4198181a0,30.94,28.52,4.09,0.58,terracotta,matt,"[array([71.  , 70.  , 66.  ,  0.28]), array([82.  , 81.  , 77.  ,  0.46]), array([93.  , 91.  , 88.  ,  0.25]), array([1.77e+02, 1.76e+02, 1.74e+02, 1.00e-02]), array([253., 253., 251.,   0.])]",[82. 81. 77.],0.46,0.996
wayfair,ceramic tile,83ea6849-40c8-4b9b-b0ae-3fbe0984f5d9,29.46,19.21,14.78,0.44,stone,gloss,"[array([7.9e+01, 7.2e+01, 6.2e+01, 2.0e-02]), array([1.36e+02, 1.29e+02, 1.19e+02, 1.00e-02]), array([1.92e+02, 1.86e+02, 1.76e+02, 3.00e-02]), array([229.  , 230.  , 225.  ,   0.78]), array([2.40e+02, 2.42e+02, 2.38e+02, 1.70e-01])]",[229. 230. 225.],0.78,0.996
wayfair,ceramic tile,7af4d344-335f-42a0-b921-7cc2e69308c4,43.12,12.32,29.79,1.38,porcelain,matt,"[array([36.  , 34.  , 28.  ,  0.15]), array([74.  , 67.  , 56.  ,  0.23]), array([110.  ,  97.  ,  79.  ,   0.14]), array([173.  , 166.  , 151.  ,   0.21]), array([199.  , 197.  , 188.  ,   0.28])]",[199. 197. 188.],0.28,0.998
wayfair,ceramic tile,5b06725c-a8a4-4d14-ab6c-04139fc6bce1,22.22,21.44,34.79,0.92,marble,matt,"[array([16.  , 15.  , 17.  ,  0.32]), array([8.4e+01, 8.4e+01, 8.4e+01, 7.0e-02]), array([1.50e+02, 1.49e+02, 1.47e+02, 6.00e-02]), array([2.03e+02, 2.02e+02, 2.00e+02, 1.00e-01]), array([244.  , 244.  , 242.  ,   0.46])]",[244. 244. 242.],0.46,0.997
wayfair,ceramic tile,bb1699dd-b287-4480-b112-ad1804447b7a,32.85,18.08,30.67,0.17,marble,gloss,"[array([16.  , 16.  , 17.  ,  0.04]), array([124., 124., 116.,   0.]), array([210.  , 210.  , 203.  ,   0.27]), array([223.  , 224.  , 218.  ,   0.66]), array([2.47e+02, 2.47e+02, 2.44e+02, 3.00e-02])]",[223. 224. 218.],0.66,0.997
wayfair,ceramic tile,ad2d159d-f21d-467f-8561-ec7ec16ba32c,35.32,29.4,44.0,0.62,stone,gloss,"[array([44.  , 30.  , 22.  ,  0.31]), array([80.  , 55.  , 42.  ,  0.21]), array([123.  ,  89.  ,  70.  ,   0.15]), array([1.68e+02, 1.23e+02, 9.50e+01, 1.40e-01]), array([2.53e+02, 2.51e+02, 2.51e+02, 1.90e-01])]",[44. 30. 22.],0.31,0.997
wayfair,ceramic tile,c7166862-7440-475f-a2c0-6a11053d5221,30.36,34.93,31.82,2.15,stone,gloss,"[array([76.  , 62.  , 53.  ,  0.13]), array([104.  ,  79.  ,  63.  ,   0.28]), array([124.  ,  91.  ,  71.  ,   0.39]), array([141.  , 105.  ,  83.  ,   0.18]), array([2.10e+02, 1.93e+02, 1.79e+02, 2.00e-02])]",[124.  91.  71.],0.39,0.997
wayfair,ceramic tile,99f5e7e9-5b06-4098-a11d-94575f2a5635,8.46,22.64,13.27,0.27,wood,gloss,"[array([9.6e+01, 8.7e+01, 6.8e+01, 9.0e-02]), array([141.  , 128.  , 104.  ,   0.26]), array([170.  , 155.  , 131.  ,   0.33]), array([197.  , 185.  , 165.  ,   0.23]), array([2.32e+02, 2.28e+02, 2.22e+02, 8.00e-02])]",[170. 155. 131.],0.33,0.998
wayfair,ceramic tile,58ebf9d1-9de2-4eca-a7de-42a6f9146d91,30.15,13.32,28.92,0.49,stone,gloss,"[array([1.93e+02, 1.68e+02, 1.38e+02, 6.00e-02]), array([2.02e+02, 1.79e+02, 1.51e+02, 2.00e-01]), array([207.  , 187.  , 160.  ,   0.28]), array([212.  , 194.  , 169.  ,   0.29]), array([2.17e+02, 2.00e+02, 1.79e+02, 1.60e-01])]",[212. 194. 169.],0.29,0.998
wayfair,ceramic tile,806e0c87-73a5-4e01-9653-135fca5b4e15,6.14,30.5,35.8,0.55,marble,gloss,"[array([28. , 27. , 30. ,  0.5]), array([69.  , 71.  , 70.  ,  0.15]), array([108.  , 110.  , 109.  ,   0.12]), array([1.61e+02, 1.41e+02, 1.27e+02, 1.40e-01]), array([2.46e+02, 2.45e+02, 2.43e+02, 1.00e-01])]",[28. 27. 30.],0.5,0.9890000000000001
wayfair,ceramic tile,b2a11d93-1731-4b36-8c84-732ccf124d85,25.06,27.76,28.83,0.43,ceramic,gloss,"[array([70.  , 71.  , 67.  ,  0.26]), array([1.14e+02, 1.15e+02, 1.09e+02, 8.00e-02]), array([1.66e+02, 1.66e+02, 1.59e+02, 7.00e-02]), array([214.  , 214.  , 203.  ,   0.27]), array([228.  , 228.  , 218.  ,   0.31])]",[228. 228. 218.],0.31,0.997
wayfair,ceramic tile,a8b7a737-dc92-4db3-b5e4-a27ea1982754,18.56,18.2,8.01,0.6,wood,matt,"[array([1.48e+02, 1.46e+02, 1.26e+02, 7.00e-02]), array([1.80e+02, 1.80e+02, 1.67e+02, 1.50e-01]), array([196.  , 196.  , 185.  ,   0.26]), array([217.  , 216.  , 209.  ,   0.33]), array([2.38e+02, 2.36e+02, 2.31e+02, 1.90e-01])]",[217. 216. 209.],0.33,0.998
wayfair,ceramic tile,345cc2f0-9a98-4720-92d8-d36bdd081854,20.91,11.1,34.1,0.69,quartz,matt,"[array([3.1e+01, 1.6e+01, 2.0e+01, 2.0e-02]), array([ 85. , 110. , 117. ,   0.2]), array([139.  , 147.  , 148.  ,   0.15]), array([178.  , 183.  , 191.  ,   0.39]), array([219.  , 228.  , 237.  ,   0.24])]",[178. 183. 191.],0.39,0.997
wayfair,ceramic tile,16acd34e-b110-4ed2-be98-470f446a36c2,0.51,45.78,41.8,1.03,terracotta,matt,"[array([89.  , 78.  , 67.  ,  0.11]), array([1.14e+02, 1.18e+02, 1.45e+02, 1.40e-01]), array([149.  , 153.  , 172.  ,   0.24]), array([179. , 180. , 184. ,   0.3]), array([204.  , 204.  , 201.  ,   0.21])]",[179. 180. 184.],0.3,0.997
wayfair,ceramic tile,b3d4879f-ffc7-47ca-9936-06c19fcd161f,3.87,42.71,27.44,0.69,porcelain,gloss,"[array([73.  , 73.  , 72.  ,  0.25]), array([102.  , 102.  , 100.  ,   0.23]), array([132.  , 132.  , 129.  ,   0.18]), array([164. , 164. , 161. ,   0.2]), array([1.94e+02, 1.94e+02, 1.91e+02, 1.40e-01])]",[73. 73. 72.],0.25,0.998
wayfair,ceramic tile,88ddec13-c574-42b8-b006-c22acc26f5f3,8.0,22.61,34.96,0.59,terracotta,matt,"[array([47.  , 50.  , 52.  ,  0.18]), array([77.  , 79.  , 79.  ,  0.24]), array([103. , 105. , 104. ,   0.2]), array([127.  , 129.  , 130.  ,   0.22]), array([1.58e+02, 1.61e+02, 1.67e+02, 1.60e-01])]",[77. 79. 79.],0.24,0.997
wayfair,ceramic tile,0d07c349-99f6-4dd9-9c82-7a21e7f40332,28.33,21.43,28.72,0.61,granite,gloss,"[array([1.92e+02, 1.79e+02, 1.69e+02, 7.00e-02]), array([203.  , 193.  , 185.  ,   0.28]), array([210.  , 203.  , 196.  ,   0.39]), array([217.  , 212.  , 206.  ,   0.23]), array([2.45e+02, 2.45e+02, 2.44e+02, 3.00e-02])]",[210. 203. 196.],0.39,0.998
wayfair,ceramic tile,c41335b1-2bb7-4a0c-9219-3ab7d8f73ad5,56.22,32.18,28.9,1.32,limestone,gloss,"[array([1.36e+02, 1.23e+02, 1.09e+02, 1.20e-01]), array([156.  , 143.  , 128.  ,   0.22]), array([169.  , 156.  , 140.  ,   0.29]), array([182.  , 168.  , 151.  ,   0.25]), array([1.95e+02, 1.82e+02, 1.65e+02, 1.20e-01])]",[169. 156. 140.],0.29,0.998
wayfair,ceramic tile,7c830d5f-8c1e-4e95-b59e-366981be6e71,31.77,44.94,14.06,1.08,stone,gloss,"[array([1.50e+02, 1.05e+02, 7.20e+01, 1.40e-01]), array([162.  , 118.  ,  89.  ,   0.27]), array([172.  , 131.  , 104.  ,   0.25]), array([181. , 145. , 122. ,   0.2]), array([1.92e+02, 1.60e+02, 1.42e+02, 1.30e-01])]",[162. 118.  89.],0.27,0.998
